ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz,alt,gps_fix,lat,lon,speed,heading
1400,0.3203,0.0075,0.0151,0.9472,0.18,0.04,10.08,0.0041,0.0234,0.0008,30.35,39.73,30,120.13,1,49.025787,8.353407,26.61,307.38
1500,0.3203,0.0072,0.0154,0.9472,0.11,0.11,10.0,0.0081,0.0333,0.0019,30.35,39.74,30,120.13,1,49.025795,8.353392,26.61,307.37
1600,0.3203,0.0069,0.0156,0.9472,0.01,0.28,9.77,0.0097,0.0364,0.0025,30.34,39.74,30,120.14,1,49.025802,8.353377,26.61,307.37
1700,0.3202,0.0069,0.0156,0.9472,0.04,0.21,9.65,0.0079,0.0327,0.0026,30.34,39.74,30,120.13,1,49.02581,8.353362,26.61,307.36
1800,0.3202,0.0068,0.0157,0.9472,0.09,0.08,9.57,0.0085,0.0321,0.0024,30.34,39.74,30,120.14,1,49.025817,8.353348,26.61,307.36
1900,0.3202,0.0066,0.0159,0.9472,0.05,0.1,9.49,0.0121,0.0338,0.0036,30.34,39.74,30,120.14,1,49.025825,8.353333,26.61,307.36
2000,0.3202,0.0065,0.0161,0.9472,-0.01,0.23,9.41,0.0146,0.0334,0.0032,30.34,39.75,30,120.14,1,49.025832,8.353318,26.61,307.35
2100,0.3201,0.0065,0.0162,0.9472,-0.01,0.3,9.28,0.0145,0.0303,0.0038,30.33,39.75,30,120.14,1,49.02584,8.353303,26.61,307.35
2200,0.3201,0.0064,0.0162,0.9472,-0.01,0.28,9.21,0.013,0.0276,0.0048,30.33,39.75,30,120.14,1,49.025847,8.353288,26.61,307.34
2300,0.3201,0.0064,0.0163,0.9472,-0.04,0.28,9.11,0.0131,0.0268,0.0039,30.33,39.75,30,120.14,1,49.025855,8.353273,26.6,307.34
2400,0.32,0.0063,0.0164,0.9472,-0.05,0.27,9.03,0.012,0.0243,0.0046,30.33,39.75,30,120.14,1,49.025862,8.353258,26.6,307.34
2500,0.32,0.0064,0.0164,0.9472,-0.02,0.31,9.0,0.0121,0.0191,0.005,30.32,39.76,30,120.14,1,49.02587,8.353243,26.6,307.33
2600,0.32,0.0063,0.0165,0.9473,-0.01,0.34,8.94,0.0129,0.0183,0.0047,30.32,39.76,30,120.14,1,49.025877,8.353228,26.6,307.33
2700,0.32,0.0064,0.0166,0.9473,0.02,0.34,9.01,0.0128,0.0131,0.0048,30.32,39.76,30,120.14,1,49.025885,8.353213,26.6,307.33
2800,0.3199,0.0066,0.0166,0.9473,0.07,0.39,9.11,0.0135,0.0083,0.0052,30.32,39.76,30,120.14,1,49.025892,8.353199,26.6,307.33
2900,0.3199,0.0065,0.0167,0.9473,0.05,0.44,9.2,0.0141,0.0092,0.005,30.32,39.76,30,120.14,1,49.0259,8.353184,26.6,307.32
3000,0.3199,0.0064,0.0168,0.9473,0.03,0.42,9.22,0.0136,0.0107,0.0047,30.31,39.76,30,120.14,1,49.025908,8.353169,26.6,307.32
3100,0.3199,0.0065,0.0168,0.9473,0.07,0.39,9.34,0.014,0.0069,0.0042,30.31,39.76,30,120.14,1,49.025915,8.353154,26.6,307.32
3200,0.3199,0.0065,0.017,0.9473,0.07,0.47,9.4,0.0148,0.0085,0.0033,30.31,39.76,30,120.14,1,49.025923,8.353139,26.6,307.32
3300,0.3199,0.0064,0.017,0.9473,0.03,0.6,9.31,0.0135,0.0112,0.0021,30.32,39.76,30,120.14,1,49.02593,8.353124,26.6,307.32
3400,0.3199,0.0065,0.0169,0.9473,0.05,0.56,9.36,0.0093,0.0059,0.0024,30.31,39.76,30,120.14,1,49.025938,8.353109,26.6,307.32
3500,0.3199,0.0065,0.0168,0.9473,0.06,0.42,9.54,0.0056,0.0033,0.0034,30.31,39.76,30,120.14,1,49.025945,8.353094,26.61,307.32
3600,0.3199,0.0063,0.0169,0.9473,0.02,0.5,9.63,0.0048,0.0081,0.0026,30.31,39.76,30,120.15,1,49.025953,8.353079,26.61,307.32
3700,0.3199,0.0063,0.0168,0.9473,0.07,0.61,9.67,0.0019,0.0078,0.0028,30.31,39.77,30,120.15,1,49.02596,8.353064,26.61,307.32
3800,0.3198,0.0062,0.0167,0.9473,0.14,0.68,9.75,-0.0037,0.0069,0.0027,30.31,39.77,30,120.15,1,49.025968,8.353049,26.61,307.31
3900,0.3198,0.006,0.0166,0.9473,0.12,0.65,9.81,-0.0073,0.012,0.0024,30.31,39.77,30,120.15,1,49.025975,8.353034,26.61,307.31
4000,0.3198,0.0058,0.0165,0.9473,0.1,0.59,9.85,-0.0111,0.0149,0.0029,30.31,39.77,30,120.15,1,49.025983,8.35302,26.61,307.31
4100,0.3198,0.0057,0.0164,0.9473,0.12,0.57,9.93,-0.0123,0.0139,0.0023,30.31,39.77,30,120.15,1,49.02599,8.353005,26.61,307.31
4200,0.3198,0.0055,0.0164,0.9473,0.09,0.67,9.98,-0.0133,0.0182,0.0023,30.3,39.77,30,120.15,1,49.025998,8.35299,26.62,307.31
4300,0.3198,0.0052,0.0163,0.9473,0.05,0.73,9.85,-0.0165,0.0223,0.0006,30.31,39.77,30,120.15,1,49.026005,8.352975,26.62,307.31
4400,0.3198,0.0051,0.0161,0.9473,0.14,0.73,9.82,-0.0223,0.021,0.0015,30.31,39.77,30,120.15,1,49.026013,8.35296,26.62,307.31
4500,0.3198,0.0048,0.0159,0.9473,0.25,0.61,9.78,-0.0271,0.0225,0.0012,30.3,39.77,30,120.15,1,49.02602,8.352945,26.62,307.31
4600,0.3198,0.0045,0.0157,0.9473,0.26,0.51,9.84,-0.0299,0.0275,0.0011,30.3,39.77,30,120.15,1,49.026028,8.35293,26.63,307.31
4700,0.3198,0.0042,0.0157,0.9474,0.15,0.52,9.84,-0.029,0.0317,0.0017,30.3,39.77,30,120.15,1,49.026035,8.352915,26.63,307.3
4800,0.3198,0.0039,0.0157,0.9473,0.08,0.49,9.79,-0.0278,0.0348,0.0001,30.3,39.77,30,120.15,1,49.026043,8.3529,26.63,307.31
4900,0.3199,0.0037,0.0157,0.9473,0.11,0.35,9.6,-0.0249,0.0364,-0.0019,30.31,39.77,30,120.15,1,49.02605,8.352885,26.64,307.31
5000,0.3198,0.0035,0.0158,0.9473,0.03,0.32,9.46,-0.0201,0.0369,-0.0004,30.31,39.77,30,120.15,1,49.026058,8.35287,26.64,307.31
5100,0.3198,0.0033,0.0159,0.9473,-0.07,0.12,9.38,-0.017,0.0366,0.0003,30.3,39.77,30,120.15,1,49.026065,8.352855,26.64,307.31
5200,0.3198,0.0035,0.0161,0.9473,-0.08,-0.14,9.49,-0.0076,0.0276,0.0006,30.3,39.77,30,120.15,1,49.026073,8.35284,26.63,307.3
5300,0.3198,0.0036,0.0165,0.9473,-0.2,0.04,9.75,0.0052,0.0236,0.0012,30.3,39.77,30,120.15,1,49.02608,8.352825,26.63,307.3
5400,0.3198,0.0035,0.0168,0.9473,-0.33,0.35,9.69,0.0129,0.0278,0.0007,30.3,39.77,30,120.15,1,49.026088,8.35281,26.62,307.3
5500,0.3198,0.0036,0.0168,0.9473,-0.36,0.5,9.5,0.0125,0.0218,-0.0004,30.3,39.77,30,120.15,1,49.026095,8.352795,26.62,307.31
5600,0.3198,0.0037,0.0166,0.9473,-0.32,0.26,9.55,0.0062,0.0136,0.0,30.3,39.77,30,120.15,1,49.026103,8.35278,26.61,307.31
5700,0.3198,0.0037,0.0166,0.9473,-0.39,0.01,9.45,0.0057,0.0109,-0.0006,30.31,39.77,30,120.15,1,49.02611,8.352765,26.6,307.31
5800,0.3198,0.004,0.0167,0.9473,-0.44,0.01,9.38,0.009,0.0017,-0.0008,30.31,39.77,30,120.15,1,49.026118,8.352751,26.6,307.31
5900,0.3199,0.0046,0.0166,0.9473,-0.21,0.1,9.31,0.0116,-0.0161,-0.0011,30.31,39.77,30,120.15,1,49.026125,8.352736,26.59,307.31
6000,0.3198,0.0049,0.0166,0.9473,-0.14,0.28,9.38,0.012,-0.0226,0.0015,30.3,39.77,30,120.15,1,49.026133,8.352721,26.59,307.31
6100,0.3198,0.0049,0.0166,0.9473,-0.41,0.49,9.36,0.0089,-0.0201,0.0018,30.3,39.77,30,120.15,1,49.02614,8.352706,26.58,307.3
6200,0.3197,0.0053,0.0162,0.9474,-0.48,0.48,9.35,0.001,-0.0314,0.0037,30.3,39.77,30,120.15,1,49.026148,8.352691,26.57,307.3
6300,0.3197,0.0057,0.0158,0.9474,-0.29,0.4,9.34,-0.0058,-0.0419,0.0046,30.3,39.78,30,120.15,1,49.026155,8.352676,26.57,307.29
6400,0.3197,0.0059,0.0156,0.9474,-0.23,0.23,9.14,-0.0088,-0.0424,0.0032,30.3,39.77,30,120.15,1,49.026163,8.352661,26.56,307.3
6500,0.3197,0.0063,0.0154,0.9474,-0.26,0.34,8.94,-0.0082,-0.0515,0.0025,30.3,39.77,30,120.15,1,49.02617,8.352646,26.56,307.3
6600,0.3197,0.007,0.0151,0.9474,-0.16,0.33,8.69,-0.0104,-0.0665,0.0035,30.3,39.77,30,120.14,1,49.026177,8.352631,26.56,307.3
6700,0.3196,0.0077,0.0148,0.9474,-0.04,0.16,8.6,-0.0099,-0.0771,0.0053,30.29,39.78,30,120.14,1,49.026185,8.352616,26.56,307.29
6800,0.3196,0.0085,0.0146,0.9474,-0.06,-0.19,9.06,-0.0071,-0.0918,0.006,30.29,39.78,30,120.14,1,49.026192,8.352601,26.55,307.29
6900,0.3196,0.0093,0.0147,0.9474,-0.22,-0.1,9.6,0.0059,-0.1006,0.0054,30.29,39.78,30,120.14,1,49.0262,8.352587,26.55,307.29
7000,0.3196,0.0098,0.0149,0.9474,-0.25,0.44,9.48,0.0144,-0.0957,0.0051,30.29,39.78,30,120.14,1,49.026207,8.352572,26.54,307.29
7100,0.3196,0.0105,0.0146,0.9474,-0.09,0.43,9.28,0.0105,-0.1042,0.0056,30.29,39.78,30,120.14,1,49.026215,8.352557,26.54,307.29
7200,0.3196,0.0116,0.0143,0.9474,0.04,0.1,9.9,0.0097,-0.1247,0.0047,30.3,39.78,30,120.14,1,49.026222,8.352542,26.54,307.29
7300,0.3196,0.0122,0.0144,0.9474,-0.01,0.09,10.65,0.0169,-0.1204,0.0043,30.3,39.78,30,120.14,1,49.02623,8.352527,26.54,307.29
7400,0.3195,0.0126,0.0146,0.9474,-0.05,0.29,10.96,0.0239,-0.1133,0.005,30.29,39.78,30,120.14,1,49.026237,8.352512,26.54,307.29
7500,0.3196,0.0135,0.0144,0.9474,0.27,0.26,11.58,0.0229,-0.1233,0.004,30.3,39.78,30,120.14,1,49.026245,8.352497,26.54,307.3
7600,0.3195,0.0137,0.0144,0.9474,0.35,0.07,12.05,0.0224,-0.1097,0.0041,30.29,39.78,30,120.14,1,49.026252,8.352482,26.54,307.29
7700,0.3195,0.0135,0.0147,0.9474,0.29,0.38,11.89,0.026,-0.0844,0.0047,30.29,39.78,30,120.14,1,49.02626,8.352467,26.54,307.29
7800,0.3194,0.0136,0.0146,0.9474,0.45,0.77,11.65,0.0209,-0.075,0.0063,30.29,39.78,30,120.14,1,49.026267,8.352453,26.55,307.28
7900,0.3194,0.0137,0.0142,0.9474,0.46,0.39,11.83,0.0064,-0.0709,0.0064,30.28,39.79,30,120.14,1,49.026275,8.352438,26.56,307.28
8000,0.3194,0.0139,0.0141,0.9474,0.45,-0.2,12.32,0.0044,-0.0667,0.0043,30.29,39.78,30,120.14,1,49.026282,8.352423,26.56,307.28
8100,0.3194,0.0138,0.0146,0.9474,0.46,0.18,12.11,0.0162,-0.0508,0.0049,30.28,39.79,30,120.14,1,49.02629,8.352408,26.57,307.28
8200,0.3193,0.0133,0.0149,0.9474,0.4,0.97,11.45,0.0169,-0.0248,0.0063,30.28,39.79,30,120.15,1,49.026297,8.352393,26.57,307.27
8300,0.3192,0.013,0.0144,0.9475,0.25,0.93,10.97,-0.0022,-0.0187,0.0072,30.27,39.8,30,120.15,1,49.026305,8.352378,26.57,307.26
8400,0.3192,0.0133,0.0138,0.9475,0.29,0.26,11.4,-0.0158,-0.0293,0.0075,30.27,39.8,30,120.15,1,49.026312,8.352363,26.57,307.25
8500,0.3192,0.013,0.014,0.9475,0.46,0.14,11.23,-0.0107,-0.0137,0.0074,30.26,39.8,30,120.15,1,49.02632,8.352348,26.58,307.25
8600,0.3191,0.0125,0.0144,0.9475,0.51,0.57,10.58,-0.0028,0.0051,0.0073,30.26,39.8,30,120.15,1,49.026327,8.352333,26.59,307.24
8700,0.3192,0.0129,0.0141,0.9475,0.59,0.72,10.79,-0.0062,-0.0085,0.0057,30.26,39.8,30,120.16,1,49.026335,8.352319,26.59,307.25
8800,0.3191,0.0127,0.0141,0.9475,0.57,0.67,11.05,-0.0082,-0.0016,0.0052,30.26,39.8,30,120.16,1,49.026342,8.352304,26.6,307.24
8900,0.3192,0.0118,0.0143,0.9475,0.42,0.85,10.69,-0.0078,0.0268,0.0032,30.26,39.8,30,120.16,1,49.02635,8.352289,26.61,307.25
9000,0.3192,0.0114,0.0142,0.9475,0.35,0.93,10.08,-0.013,0.0323,0.0023,30.26,39.8,30,120.16,1,49.026357,8.352274,26.61,307.25
9100,0.3192,0.0115,0.0138,0.9475,0.45,0.49,10.3,-0.0213,0.0203,0.002,30.26,39.8,30,120.17,1,49.026365,8.352259,26.62,307.25
9200,0.3192,0.0111,0.014,0.9475,0.37,0.25,10.43,-0.0183,0.0318,0.0019,30.26,39.8,30,120.17,1,49.026372,8.352244,26.62,307.24
9300,0.3192,0.0104,0.0143,0.9475,0.29,0.54,10.06,-0.0118,0.0474,-0.0,30.26,39.8,30,120.17,1,49.02638,8.352229,26.62,307.25
9400,0.3192,0.0104,0.0143,0.9475,0.41,0.94,9.81,-0.0108,0.0408,-0.0006,30.26,39.8,30,120.17,1,49.026387,8.352214,26.63,307.25
9500,0.3193,0.0099,0.0142,0.9475,0.41,0.91,9.64,-0.0182,0.0478,-0.0021,30.27,39.8,30,120.17,1,49.026395,8.352199,26.63,307.25
9600,0.3192,0.0092,0.014,0.9475,0.2,0.45,9.56,-0.0258,0.0585,-0.0001,30.26,39.8,30,120.18,1,49.026402,8.352184,26.64,307.25
9700,0.3192,0.009,0.014,0.9475,0.15,0.21,9.41,-0.0241,0.0551,-0.0,30.26,39.8,30,120.18,1,49.02641,8.352169,26.64,307.24
9800,0.3192,0.0089,0.0141,0.9475,0.27,0.3,9.35,-0.0183,0.0519,0.0001,30.26,39.8,30,120.18,1,49.026417,8.352154,26.64,307.24
9900,0.3192,0.0084,0.0143,0.9475,0.24,0.54,9.18,-0.0163,0.0591,-0.0011,30.26,39.8,30,120.18,1,49.026425,8.352139,26.64,307.25
10000,0.3192,0.0081,0.0142,0.9475,0.14,0.63,9.05,-0.0189,0.0604,-0.0001,30.26,39.8,30,120.19,1,49.026432,8.352124,26.64,307.24
10100,0.3193,0.0079,0.014,0.9475,0.27,0.48,9.2,-0.0224,0.0528,-0.0018,30.26,39.8,30,120.19,1,49.02644,8.352109,26.65,307.25
10200,0.3193,0.0075,0.0141,0.9475,0.33,0.35,9.13,-0.0203,0.0576,-0.0027,30.27,39.8,30,120.19,1,49.026447,8.352094,26.65,307.25
10300,0.3193,0.0071,0.0143,0.9475,0.21,0.4,9.21,-0.0164,0.0622,-0.0021,30.26,39.8,30,120.19,1,49.026455,8.352079,26.65,307.25
10400,0.3193,0.0069,0.0143,0.9475,0.11,0.46,9.36,-0.016,0.0593,-0.0035,30.27,39.8,30,120.19,1,49.026462,8.352064,26.65,307.25
10500,0.3194,0.0064,0.0143,0.9475,0.04,0.52,9.33,-0.0182,0.0646,-0.0052,30.27,39.79,30,120.19,1,49.02647,8.352049,26.65,307.26
10600,0.3194,0.0058,0.0143,0.9475,-0.03,0.7,8.97,-0.0223,0.0724,-0.0051,30.27,39.79,30,120.19,1,49.026477,8.352034,26.65,307.26
10700,0.3194,0.0055,0.0139,0.9475,0.03,0.61,8.61,-0.0326,0.0662,-0.0052,30.27,39.79,30,120.19,1,49.026485,8.352019,26.65,307.26
10800,0.3194,0.0053,0.0135,0.9475,0.12,0.32,8.73,-0.0387,0.057,-0.0032,30.27,39.8,30,120.2,1,49.026492,8.352004,26.65,307.26
10900,0.3194,0.0051,0.0135,0.9475,0.06,-0.1,8.84,-0.0356,0.055,-0.004,30.27,39.79,30,120.2,1,49.0265,8.351989,26.65,307.26
11000,0.3194,0.0052,0.0137,0.9475,0.02,-0.09,9.18,-0.0244,0.0457,-0.0035,30.27,39.79,30,120.2,1,49.026507,8.351974,26.65,307.26
11100,0.3195,0.005,0.0141,0.9475,0.06,0.48,9.2,-0.0127,0.0486,-0.0045,30.28,39.79,30,120.2,1,49.026515,8.351959,26.65,307.27
11200,0.3195,0.0044,0.0141,0.9475,0.02,0.68,8.85,-0.0158,0.0566,-0.0055,30.28,39.79,30,120.2,1,49.026522,8.351944,26.65,307.27
11300,0.3196,0.0045,0.0137,0.9475,0.01,0.34,9.06,-0.0237,0.0438,-0.0059,30.28,39.79,30,120.2,1,49.02653,8.351929,26.65,307.28
11400,0.3197,0.0042,0.0137,0.9474,0.04,0.14,9.08,-0.0227,0.0431,-0.0075,30.29,39.78,30,120.2,1,49.026537,8.351915,26.65,307.29
11500,0.3197,0.0037,0.0139,0.9474,-0.1,0.26,8.75,-0.0186,0.0532,-0.0069,30.29,39.78,30,120.2,1,49.026545,8.3519,26.65,307.29
11600,0.3196,0.0039,0.0136,0.9474,-0.07,0.21,8.69,-0.0214,0.0368,-0.0051,30.29,39.78,30,120.2,1,49.026552,8.351885,26.65,307.29
11700,0.3197,0.0042,0.0134,0.9474,0.11,0.14,9.19,-0.0219,0.0207,-0.0053,30.29,39.78,30,120.2,1,49.02656,8.35187,26.65,307.29
11800,0.3197,0.0037,0.0135,0.9474,-0.03,0.14,9.27,-0.0206,0.0334,-0.0057,30.29,39.78,30,120.2,1,49.026567,8.351855,26.65,307.29
11900,0.3197,0.0036,0.0135,0.9474,-0.12,0.31,9.15,-0.0187,0.0305,-0.0053,30.3,39.78,30,120.2,1,49.026575,8.35184,26.65,307.29
12000,0.3198,0.0038,0.0132,0.9474,0.04,0.21,9.33,-0.0227,0.0174,-0.0061,30.3,39.77,30,120.2,1,49.026582,8.351825,26.65,307.3
12100,0.3198,0.0033,0.0132,0.9474,0.01,0.05,9.19,-0.0237,0.0296,-0.0059,30.3,39.77,30,120.2,1,49.02659,8.35181,26.65,307.3
12200,0.3197,0.003,0.0132,0.9474,-0.15,0.06,8.89,-0.0224,0.0327,-0.0033,30.3,39.78,30,120.2,1,49.026597,8.351795,26.65,307.3
12300,0.3197,0.0035,0.0129,0.9474,-0.14,-0.06,8.85,-0.0226,0.0135,-0.0017,30.29,39.78,30,120.2,1,49.026605,8.35178,26.64,307.29
12400,0.3197,0.0038,0.0128,0.9474,0.03,-0.2,9.18,-0.0182,-0.0,-0.0017,30.3,39.78,30,120.2,1,49.026612,8.351765,26.64,307.3
12500,0.3197,0.0038,0.013,0.9474,-0.07,0.03,9.42,-0.0103,0.0021,-0.0005,30.29,39.78,30,120.2,1,49.02662,8.35175,26.64,307.29
12600,0.3197,0.0039,0.013,0.9474,-0.2,0.34,9.76,-0.0098,-0.0009,-0.0009,30.29,39.78,30,120.2,1,49.026627,8.351735,26.64,307.29
12700,0.3197,0.004,0.0127,0.9474,0.01,0.4,9.83,-0.0155,-0.0058,-0.0015,30.3,39.78,30,120.2,1,49.026635,8.35172,26.64,307.3
12800,0.3198,0.0037,0.0125,0.9474,0.12,0.37,9.73,-0.0202,0.002,-0.0035,30.3,39.77,30,120.2,1,49.026642,8.351705,26.64,307.3
12900,0.3198,0.0035,0.0123,0.9474,-0.02,0.3,9.59,-0.0251,0.0059,-0.003,30.3,39.77,30,120.2,1,49.02665,8.35169,26.64,307.3
13000,0.3198,0.0036,0.012,0.9474,0.09,0.1,9.63,-0.0281,-0.0028,-0.0012,30.3,39.77,30,120.2,1,49.026657,8.351675,26.64,307.3
13100,0.3198,0.0037,0.0119,0.9474,0.22,-0.01,9.78,-0.0276,-0.0057,-0.0011,30.3,39.77,30,120.2,1,49.026665,8.35166,26.65,307.3
13200,0.3197,0.0034,0.012,0.9474,-0.09,0.16,9.72,-0.0222,0.0048,0.0004,30.3,39.78,30,120.2,1,49.026672,8.351645,26.65,307.29
13300,0.3197,0.0036,0.0119,0.9474,-0.16,0.12,9.65,-0.0217,-0.0029,0.001,30.29,39.78,30,120.2,1,49.02668,8.35163,26.64,307.29
13400,0.3197,0.0042,0.0117,0.9474,0.18,0.14,9.97,-0.0177,-0.0199,0.0009,30.3,39.78,30,120.2,1,49.026687,8.351615,26.65,307.29
13500,0.3197,0.0039,0.0119,0.9474,0.14,0.39,10.15,-0.0109,-0.0055,0.0018,30.29,39.78,30,120.2,1,49.026695,8.3516,26.65,307.29
13600,0.3197,0.0034,0.0119,0.9474,-0.02,0.33,9.94,-0.0153,0.0075,-0.0008,30.3,39.78,30,120.2,1,49.026702,8.351585,26.65,307.3
13700,0.3198,0.0037,0.0116,0.9474,0.12,0.29,9.83,-0.0176,-0.004,-0.0017,30.3,39.77,30,120.2,1,49.02671,8.35157,26.65,307.3
13800,0.3198,0.0036,0.0115,0.9474,0.25,0.18,9.65,-0.0192,-0.001,-0.0014,30.3,39.77,30,120.2,1,49.026717,8.351555,26.66,307.3
13900,0.3198,0.0035,0.0115,0.9474,0.19,-0.03,9.7,-0.0166,0.0014,-0.0008,30.3,39.77,30,120.21,1,49.026725,8.35154,26.66,307.3
14000,0.3198,0.0039,0.0116,0.9474,0.17,0.09,10.16,-0.0078,-0.0101,-0.0021,30.3,39.77,30,120.21,1,49.026732,8.351525,26.66,307.31
14100,0.3199,0.0038,0.0118,0.9474,0.25,0.22,10.42,-0.003,-0.005,-0.0038,30.31,39.77,30,120.21,1,49.02674,8.35151,26.67,307.31
14200,0.3199,0.0032,0.0121,0.9474,0.11,0.54,9.97,0.0015,0.0161,-0.0043,30.31,39.77,30,120.21,1,49.026747,8.351495,26.67,307.32
14300,0.3199,0.0032,0.0119,0.9474,0.07,0.38,9.73,-0.0046,0.0136,-0.0026,30.31,39.77,30,120.21,1,49.026755,8.35148,26.67,307.31
14400,0.3199,0.0036,0.0117,0.9474,0.3,-0.31,10.24,-0.0067,-0.0034,-0.003,30.31,39.77,30,120.21,1,49.026762,8.351465,26.68,307.32
14500,0.3199,0.0034,0.0122,0.9474,0.38,-0.26,10.48,0.0084,0.0086,-0.0042,30.31,39.76,30,120.21,1,49.02677,8.35145,26.69,307.32
14600,0.32,0.0027,0.0129,0.9473,0.11,0.4,9.99,0.0182,0.0334,-0.0055,30.32,39.76,30,120.21,1,49.026777,8.351435,26.69,307.33
14700,0.32,0.0027,0.0127,0.9473,0.03,0.62,9.52,0.0089,0.0272,-0.0045,30.32,39.76,30,120.21,1,49.026785,8.35142,26.69,307.33
14800,0.32,0.0029,0.0122,0.9473,0.23,-0.01,9.82,-0.0044,0.0125,-0.0029,30.32,39.76,30,120.21,1,49.026792,8.351406,26.69,307.32
14900,0.32,0.0025,0.0124,0.9473,0.12,-0.41,10.09,-0.0005,0.024,-0.0029,30.32,39.76,30,120.21,1,49.0268,8.351391,26.7,307.32
15000,0.32,0.0022,0.0129,0.9473,-0.05,0.08,9.86,0.0121,0.0335,-0.0028,30.32,39.76,30,120.21,1,49.026807,8.351376,26.7,307.32
15100,0.32,0.0023,0.0128,0.9473,0.11,0.38,9.66,0.0086,0.0246,-0.0019,30.31,39.76,30,120.21,1,49.026815,8.351361,26.7,307.32
15200,0.3199,0.0022,0.0127,0.9474,0.3,0.22,9.57,0.0016,0.0235,-0.0008,30.31,39.76,30,120.21,1,49.026822,8.351346,26.7,307.32
15300,0.3199,0.0018,0.0127,0.9473,0.15,-0.07,9.75,-0.0025,0.0309,-0.0011,30.31,39.76,30,120.21,1,49.02683,8.351331,26.71,307.32
15400,0.3199,0.0016,0.0129,0.9473,-0.01,0.05,9.65,0.0025,0.0334,-0.0008,30.31,39.76,30,120.22,1,49.026837,8.351316,26.71,307.32
15500,0.3199,0.0016,0.013,0.9473,0.07,0.2,9.51,0.005,0.0306,-0.0009,30.31,39.76,30,120.22,1,49.026845,8.351301,26.71,307.32
15600,0.32,0.0015,0.013,0.9473,0.15,0.01,9.53,0.0042,0.0285,-0.0016,30.31,39.76,30,120.22,1,49.026852,8.351286,26.71,307.32
15700,0.32,0.0014,0.0133,0.9473,0.09,-0.11,9.62,0.0093,0.0287,-0.0011,30.31,39.76,30,120.22,1,49.02686,8.351271,26.72,307.32
15800,0.3199,0.0012,0.0136,0.9473,0.08,0.09,9.57,0.0154,0.0322,-0.0008,30.31,39.76,30,120.22,1,49.026868,8.351256,26.72,307.32
15900,0.3199,0.001,0.0138,0.9473,0.12,0.23,9.21,0.0159,0.0359,-0.0004,30.31,39.77,30,120.22,1,49.026875,8.351241,26.72,307.32
16000,0.32,0.001,0.0137,0.9473,0.08,0.09,9.31,0.0121,0.0294,-0.0012,30.31,39.76,30,120.22,1,49.026883,8.351226,26.72,307.32
16100,0.3199,0.0009,0.0139,0.9473,-0.01,-0.08,9.24,0.0144,0.0293,-0.0005,30.31,39.76,30,120.22,1,49.02689,8.351211,26.72,307.32
